backbone,dataset,seed,alpha,method,is,cov,size,sscv_pct,accuracy,r_C,bw_C
SSFormer,ip,9,0.05,B,3.7254,0.9514,1.7814,4.652509652509651,0.7744,5,5
SSFormer,ip,9,0.05,C,3.0068,0.9708,1.8388,5.000000000000004,0.7744,5,5
SSFormer,ip,9,0.1,D,3.9892,0.9054,2.0972,3.5260586319218246,0.7744,5,5
SSFormer,ip,9,0.1,A,3.427,0.9056,1.539,16.98412698412699,0.7744,5,5
SSFormer,ip,9,0.1,B,3.2718,0.905,1.3718,15.000000000000002,0.7744,5,5
SSFormer,ip,9,0.1,C,3.021,0.9284,1.589,7.222222222222219,0.7744,5,5
SSFormer,ip,9,0.15,D,3.536066666666667,0.86,1.6694,6.117092866756391,0.7744,5,5
SSFormer,ip,9,0.15,A,3.1939333333333337,0.858,1.3006,60.0,0.7744,5,5
SSFormer,ip,9,0.15,B,3.1366666666666667,0.8576,1.238,85.0,0.7744,5,5
SSFormer,ip,9,0.15,C,3.0954,0.8746,1.4234,10.83333333333334,0.7744,5,5
SSFormer,ksc,0,0.05,D,5.361547762998791,0.9379282547359935,2.8786779524385326,4.999999999999993,0.6872228939943571,10,50
SSFormer,ksc,0,0.05,A,4.543732365981459,0.9463925836356308,2.399435711406691,5.086956521739127,0.6872228939943571,10,50
SSFormer,ksc,0,0.05,B,4.444578798871423,0.9423619508262797,2.1390568319226118,12.346938775510196,0.6872228939943571,10,50
SSFormer,ksc,0,0.05,C,3.653365578395808,0.9621120515921,2.1378476420798065,5.000000000000004,0.6872228939943571,10,50
SSFormer,ksc,0,0.1,D,4.514308746473196,0.8923821039903265,2.3619508262797257,7.706422018348624,0.6872228939943571,10,50
SSFormer,ksc,0,0.1,A,4.180975413139863,0.8915759774284563,2.0124949617089882,11.317829457364347,0.6872228939943571,10,50
SSFormer,ksc,0,0.1,B,3.9758162031438937,0.8915759774284563,1.8073357517130189,16.033057851239676,0.6872228939943571,10,50
SSFormer,ksc,0,0.1,C,3.611850060459492,0.9121322047561468,1.8544941555824264,9.183673469387754,0.6872228939943571,10,50
SSFormer,ksc,0,0.15,D,4.064758833803574,0.8492543329302701,2.0548166062071744,8.02325581395349,0.6872228939943571,10,50
SSFormer,ksc,0,0.15,A,3.8256079537820775,0.8436114469971786,1.7404272470777913,13.099173553719002,0.6872228939943571,10,50
SSFormer,ksc,0,0.15,B,3.7853016256885668,0.8375654977831519,1.6195082627972592,13.404669260700386,0.6872228939943571,10,50
SSFormer,ksc,0,0.15,C,3.6770119575440017,0.845626763401854,1.618702136235389,8.209876543209882,0.6872228939943571,10,50
SSFormer,ksc,1,0.05,D,4.2253123740427245,0.954453849254333,2.4034663442160418,3.5561497326203173,0.751309955663039,10,50
SSFormer,ksc,1,0.05,A,4.026602176541717,0.9484079000403063,1.9629181781539702,7.068965517241377,0.751309955663039,10,50
SSFormer,ksc,1,0.05,B,3.582023377670294,0.9528415961305925,1.6956872228939943,13.181818181818173,0.751309955663039,10,50
SSFormer,ksc,1,0.05,C,3.1269649334945586,0.9657396211205159,1.7565497783151955,3.7755102040816335,0.751309955663039,10,50
SSFormer,ksc,1,0.1,D,3.9552599758162033,0.9032648125755743,2.0205562273276905,6.5547703180211965,0.751309955663039,10,50
SSFormer,ksc,1,0.1,A,3.6126561870213623,0.9028617492946392,1.6698911729141475,9.940476190476188,0.751309955663039,10,50
SSFormer,ksc,1,0.1,B,3.5300282144296653,0.9008464328899637,1.54695687222894,10.689655172413792,0.751309955663039,10,50
SSFormer,ksc,1,0.1,C,3.3155985489721886,0.9141475211608222,1.5985489721886337,6.666666666666665,0.751309955663039,10,50
SSFormer,ksc,1,0.15,D,3.7085852478839176,0.8548972188633616,1.773881499395405,15.769230769230768,0.751309955663039,10,50
SSFormer,ksc,1,0.15,A,3.3721617627300824,0.8617492946392583,1.52881902458686,15.000000000000002,0.751309955663039,10,50
SSFormer,ksc,1,0.15,B,3.397554749428994,0.8520757758968158,1.4252317613865377,35.0,0.751309955663039,10,50
SSFormer,ksc,1,0.15,C,3.3331989789063545,0.860137041515518,1.4683595324465941,25.0,0.751309955663039,10,50
SSFormer,ksc,2,0.05,D,4.555018137847642,0.9504232164449818,2.5719467956469164,3.696682464454981,0.6674727932285369,10,100
SSFormer,ksc,2,0.05,A,4.220878677952438,0.9476017734784361,2.124949617089883,15.202020202020194,0.6674727932285369,10,100
SSFormer,ksc,2,0.05,B,3.8810963321241436,0.9524385328496574,1.9786376461104394,12.6,0.6674727932285369,10,100
SSFormer,ksc,2,0.05,C,3.535671100362757,0.9633212414349053,2.0685207577589684,11.101694915254235,0.6674727932285369,10,100
SSFormer,ksc,2,0.1,D,4.2136235388956065,0.8976219266424829,2.166062071745264,6.822429906542049,0.6674727932285369,10,100
SSFormer,ksc,2,0.1,A,3.8029020556227326,0.9044740024183797,1.8923821039903266,14.050632911392402,0.6674727932285369,10,100
SSFormer,ksc,2,0.1,B,3.9302700523982264,0.890769850866586,1.7456670697299477,12.164948453608249,0.6674727932285369,10,100
SSFormer,ksc,2,0.1,C,3.494961708988311,0.9165659008464329,1.826279725916969,17.36842105263158,0.6674727932285369,10,100
SSFormer,ksc,2,0.15,D,3.9600967351874243,0.845223700120919,1.8964127367996775,9.53781512605042,0.6674727932285369,10,100
SSFormer,ksc,2,0.15,A,3.663845223700121,0.8524788391777509,1.6968964127367996,10.943396226415093,0.6674727932285369,10,100
SSFormer,ksc,2,0.15,B,3.6756684132742174,0.8448206368399839,1.6066102378073357,15.000000000000002,0.6674727932285369,10,100
SSFormer,ksc,2,0.15,C,3.5611984414886475,0.8557033454252317,1.6372430471584039,13.613569321533925,0.6674727932285369,10,100
SSFormer,ksc,3,0.05,D,5.353889560661024,0.9298669891172914,2.5485691253526803,3.922413793103452,0.7001209189842805,10,50
SSFormer,ksc,3,0.05,A,4.559854897218863,0.9383313180169287,2.0931076178960097,7.418300653594767,0.7001209189842805,10,50
SSFormer,ksc,3,0.05,B,4.291414752116082,0.939540507859734,1.8730350665054414,10.882352941176466,0.7001209189842805,10,50
SSFormer,ksc,3,0.05,C,3.6259572752922207,0.9556630390971382,1.852478839177751,5.000000000000004,0.7001209189842805,10,50
SSFormer,ksc,3,0.1,D,4.432889963724305,0.8810963321241435,2.0548166062071744,3.1458699472759255,0.7001209189842805,10,50
SSFormer,ksc,3,0.1,A,4.083434099153567,0.8831116485288191,1.7456670697299477,10.784313725490202,0.7001209189842805,10,50
SSFormer,ksc,3,0.1,B,4.031438935912938,0.8798871422813381,1.6291817815397018,17.500000000000004,0.7001209189842805,10,50
SSFormer,ksc,3,0.1,C,3.429262394195889,0.9101168883514712,1.6316001612253124,15.714285714285714,0.7001209189842805,10,50
SSFormer,ksc,3,0.15,D,4.015182050248556,0.8323256751309955,1.7795243853284965,8.684210526315784,0.7001209189842805,10,50
SSFormer,ksc,3,0.15,A,3.7073760580411124,0.8391777509068924,1.5630794034663442,35.0,0.7001209189842805,10,50
SSFormer,ksc,3,0.15,B,3.708047830176005,0.8335348649738009,1.4885126964933495,27.35294117647059,0.7001209189842805,10,50
SSFormer,ksc,3,0.15,C,3.3976891038559724,0.8589278516727126,1.516727126158807,28.137254901960784,0.7001209189842805,10,50
SSFormer,ksc,4,0.05,D,4.874647319629182,0.9467956469165659,2.746473196291818,2.859922178988328,0.6952841596130592,10,50
SSFormer,ksc,4,0.05,A,4.411527609834744,0.9467956469165659,2.28335348649738,3.3333333333333326,0.6952841596130592,10,50
SSFormer,ksc,4,0.05,B,3.8669891172914146,0.9516324062877872,1.932285368802902,13.027210884353735,0.6952841596130592,10,50
SSFormer,ksc,4,0.05,C,3.457476823861346,0.9657396211205159,2.087061668681983,4.64412811387901,0.6952841596130592,10,50
SSFormer,ksc,4,0.1,D,4.3631600161225315,0.8923821039903265,2.210802095929061,3.3333333333333326,0.6952841596130592,10,50
SSFormer,ksc,4,0.1,A,3.895203546956872,0.8972188633615478,1.8395808141878276,20.000000000000007,0.6952841596130592,10,50
SSFormer,ksc,4,0.1,B,3.7384119306731156,0.8935912938331319,1.6102378073357517,16.153846153846153,0.6952841596130592,10,50
SSFormer,ksc,4,0.1,C,3.3446191051995164,0.9222087867795243,1.788794840790004,6.190476190476191,0.6952841596130592,10,50
SSFormer,ksc,4,0.15,D,3.9553943302431818,0.8448206368399839,1.8863361547762998,8.999999999999996,0.6952841596130592,10,50
SSFormer,ksc,4,0.15,A,3.5946526938062613,0.8508665860540104,1.6062071745264006,18.333333333333336,0.6952841596130592,10,50
SSFormer,ksc,4,0.15,B,3.49670831653903,0.8496573962112052,1.4921402660217655,16.034482758620683,0.6952841596130592,10,50
SSFormer,ksc,4,0.15,C,3.2692462716646515,0.871825876662636,1.5602579604997984,21.283185840707965,0.6952841596130592,10,50
SSFormer,ksc,5,0.05,D,4.895606610237808,0.9431680773881499,2.622329705763805,3.9108910891089033,0.7392180572349859,10,50
SSFormer,ksc,5,0.05,A,4.553002821442966,0.9423619508262797,2.247480854494156,11.517857142857135,0.7392180572349859,10,50
SSFormer,ksc,5,0.05,B,3.8694074969770256,0.9528415961305925,1.9830713422007256,9.516129032258059,0.7392180572349859,10,50
SSFormer,ksc,5,0.05,C,3.483675937122128,0.9637243047158404,2.0326481257557436,3.790322580645167,0.7392180572349859,10,50
SSFormer,ksc,5,0.1,D,4.277307537283353,0.8956066102378073,2.1894397420395,6.822429906542061,0.7392180572349859,10,50
SSFormer,ksc,5,0.1,A,3.9149536477226925,0.898428053204353,1.8835147118097542,10.779220779220777,0.7392180572349859,10,50
SSFormer,ksc,5,0.1,B,3.648528819024587,0.9032648125755743,1.7138250705360742,12.641509433962261,0.7392180572349859,10,50
SSFormer,ksc,5,0.1,C,3.369609028617493,0.916968964127368,1.708988311164853,9.193548387096772,0.7392180572349859,10,50
SSFormer,ksc,5,0.15,D,3.949885798737069,0.8444175735590488,1.875453446191052,11.551724137931041,0.7392180572349859,10,50
SSFormer,ksc,5,0.15,A,3.580679833400511,0.8540910923014914,1.6352277307537284,15.000000000000002,0.7392180572349859,10,50
SSFormer,ksc,5,0.15,B,3.5036947467419055,0.8540910923014914,1.558242644095123,15.000000000000002,0.7392180572349859,10,50
SSFormer,ksc,5,0.15,C,3.28335348649738,0.8681983071342201,1.5259975816203144,13.795180722891565,0.7392180572349859,10,50
SSFormer,ksc,6,0.05,D,4.398226521563886,0.954453849254333,2.576380491737203,3.158179848320697,0.7303506650544136,10,50
SSFormer,ksc,6,0.05,A,3.9343006852075777,0.9540507859733979,2.0963321241434905,4.727626459143963,0.7303506650544136,10,50
SSFormer,ksc,6,0.05,B,3.499395405078597,0.9576783555018138,1.8065296251511487,8.471502590673573,0.7303506650544136,10,50
SSFormer,ksc,6,0.05,C,3.229746070133011,0.966142684401451,1.875453446191052,4.583333333333339,0.7303506650544136,10,50
SSFormer,ksc,6,0.1,D,4.0463522773075375,0.9036678758565094,2.1197097944377266,6.021220159151186,0.7303506650544136,10,50
SSFormer,ksc,6,0.1,A,3.47037484885127,0.9161628375654978,1.7936316001612254,9.999999999999998,0.7303506650544136,10,50
SSFormer,ksc,6,0.1,B,3.4852881902458686,0.9085046352277307,1.6553808948004838,16.114649681528668,0.7303506650544136,10,50
SSFormer,ksc,6,0.1,C,3.364772269246272,0.9189842805320435,1.7444578798871422,7.062937062937058,0.7303506650544136,10,50
SSFormer,ksc,6,0.15,D,3.7182587666263602,0.8633615477629988,1.8964127367996775,9.884488448844886,0.7303506650544136,10,50
SSFormer,ksc,6,0.15,A,3.4615074566706974,0.8621523579201935,1.6235388956066101,15.000000000000002,0.7303506650544136,10,50
SSFormer,ksc,6,0.15,B,3.4565363428724982,0.8565094719871019,1.543329302700524,15.102040816326523,0.7303506650544136,10,50
SSFormer,ksc,6,0.15,C,3.349724573424694,0.8698105602579606,1.6138653768641678,10.617529880478093,0.7303506650544136,10,50
SSFormer,ksc,7,0.05,D,4.478436114469972,0.9552599758162031,2.6888351471180973,7.958435207823955,0.6924627166465135,10,100
SSFormer,ksc,7,0.05,A,4.509471987101975,0.9447803305118904,2.30068520757759,21.851851851851844,0.6924627166465135,10,100
SSFormer,ksc,7,0.05,B,3.912132204756147,0.9500201531640468,1.9129383313180168,17.25705329153605,0.6924627166465135,10,100
SSFormer,ksc,7,0.05,C,3.700927045546151,0.9641273679967755,2.2660217654171704,17.81879194630872,0.6924627166465135,10,100
SSFormer,ksc,7,0.1,D,4.045143087464732,0.9064893188230552,2.1749294639258365,15.000000000000002,0.6924627166465135,10,100
SSFormer,ksc,7,0.1,A,3.6928657799274487,0.9097138250705361,1.8871422813381702,18.571428571428573,0.6924627166465135,10,100
SSFormer,ksc,7,0.1,B,3.56590084643289,0.9048770656993148,1.6634421604191858,11.428571428571432,0.6924627166465135,10,100
SSFormer,ksc,7,0.1,C,3.3897621926642483,0.9189842805320435,1.7694478033051189,44.54545454545455,0.6924627166465135,10,100
SSFormer,ksc,7,0.15,D,3.737337095257289,0.8629584844820637,1.9101168883514712,51.66666666666666,0.6924627166465135,10,100
SSFormer,ksc,7,0.15,A,3.5448072013972864,0.8577186618299073,1.6477226924627166,14.000000000000002,0.6924627166465135,10,100
SSFormer,ksc,7,0.15,B,3.401585382238345,0.860540104796453,1.5421201128577187,8.291925465838512,0.6924627166465135,10,100
SSFormer,ksc,7,0.15,C,3.352814725245197,0.8690044336960903,1.6062071745264006,35.0,0.6924627166465135,10,100
